event_id,timestamp,source,topic,metric,value
tq-013,2026-09-20T18:00:00Z,source-b,shopping,click_count,775
tq-013,2026-09-20T18:00:00Z,source-b,shopping,conversion_count,22
tq-013,2026-09-20T18:00:00Z,source-c,shopping,click_count,583
tq-013,2026-09-20T18:00:00Z,source-c,shopping,conversion_count,17
tq-013,2026-09-20T19:00:00Z,source-a,shopping,click_count,1023
tq-013,2026-09-20T19:00:00Z,source-a,shopping,conversion_count,32
tq-013,2026-09-20T19:00:00Z,source-b,shopping,click_count,815
tq-013,2026-09-20T19:00:00Z,source-b,shopping,conversion_count,26
tq-013,2026-09-20T19:00:00Z,source-c,shopping,click_count,593
tq-013,2026-09-20T19:00:00Z,source-c,shopping,conversion_count,19
tq-013,2026-09-20T20:00:00Z,source-a,shopping,click_count,977
tq-013,2026-09-20T20:00:00Z,source-a,shopping,conversion_count,30
tq-013,2026-09-20T20:00:00Z,source-b,shopping,click_count,826
tq-013,2026-09-20T20:00:00Z,source-b,shopping,conversion_count,27
tq-013,2026-09-20T20:00:00Z,source-c,shopping,click_count,581
tq-013,2026-09-20T20:00:00Z,source-c,shopping,conversion_count,17
tq-013,2026-09-20T21:00:00Z,source-a,shopping,click_count,962
tq-013,2026-09-20T21:00:00Z,source-a,shopping,conversion_count,31
tq-013,2026-09-20T21:00:00Z,source-b,shopping,click_count,785
tq-013,2026-09-20T21:00:00Z,source-b,shopping,conversion_count,21
tq-013,2026-09-20T21:00:00Z,source-c,shopping,click_count,607
tq-013,2026-09-20T21:00:00Z,source-c,shopping,conversion_count,20
tq-013,2026-09-20T22:00:00Z,source-a,shopping,click_count,992
tq-013,2026-09-20T22:00:00Z,source-a,shopping,conversion_count,28
tq-013,2026-09-20T22:00:00Z,source-b,shopping,click_count,784
tq-013,2026-09-20T22:00:00Z,source-b,shopping,conversion_count,25
tq-013,2026-09-20T22:00:00Z,source-c,shopping,click_count,597
tq-013,2026-09-20T22:00:00Z,source-c,shopping,conversion_count,18
tq-013,2026-09-20T23:00:00Z,source-a,shopping,click_count,1017
tq-013,2026-09-20T23:00:00Z,source-a,shopping,conversion_count,30
tq-013,2026-09-20T23:00:00Z,source-b,shopping,click_count,790
tq-013,2026-09-20T23:00:00Z,source-b,shopping,conversion_count,22
tq-013,2026-09-20T23:00:00Z,source-c,shopping,click_count,591
tq-013,2026-09-20T23:00:00Z,source-c,shopping,conversion_count,19
tq-013,2026-09-21T00:00:00Z,source-a,shopping,click_count,974
tq-013,2026-09-21T00:00:00Z,source-a,shopping,conversion_count,32
tq-013,2026-09-21T00:00:00Z,source-b,shopping,click_count,819
tq-013,2026-09-21T00:00:00Z,source-b,shopping,conversion_count,25
tq-013,2026-09-21T00:00:00Z,source-c,shopping,click_count,603
tq-013,2026-09-21T00:00:00Z,source-c,shopping,conversion_count,17
tq-013,2026-09-21T01:00:00Z,source-a,shopping,click_count,1023
tq-013,2026-09-21T01:00:00Z,source-a,shopping,conversion_count,30
tq-013,2026-09-21T01:00:00Z,source-b,shopping,click_count,798
tq-013,2026-09-21T01:00:00Z,source-b,shopping,conversion_count,24
tq-013,2026-09-21T01:00:00Z,source-c,shopping,click_count,595
tq-013,2026-09-21T01:00:00Z,source-c,shopping,conversion_count,19
tq-013,2026-09-21T02:00:00Z,source-a,shopping,click_count,964
tq-013,2026-09-21T02:00:00Z,source-a,shopping,conversion_count,27
tq-013,2026-09-21T02:00:00Z,source-b,shopping,click_count,795
tq-013,2026-09-21T02:00:00Z,source-b,shopping,conversion_count,26
tq-013,2026-09-21T02:00:00Z,source-c,shopping,click_count,622
tq-013,2026-09-21T02:00:00Z,source-c,shopping,conversion_count,17
tq-013,2026-09-21T03:00:00Z,source-a,shopping,click_count,1028
tq-013,2026-09-21T03:00:00Z,source-a,shopping,conversion_count,30
tq-013,2026-09-21T03:00:00Z,source-b,shopping,click_count,790
tq-013,2026-09-21T03:00:00Z,source-b,shopping,conversion_count,26
tq-013,2026-09-21T03:00:00Z,source-c,shopping,click_count,622
tq-013,2026-09-21T03:00:00Z,source-c,shopping,conversion_count,19
tq-013,2026-09-21T04:00:00Z,source-a,shopping,click_count,998
tq-013,2026-09-21T04:00:00Z,source-a,shopping,conversion_count,30
tq-013,2026-09-21T04:00:00Z,source-b,shopping,click_count,802
tq-013,2026-09-21T04:00:00Z,source-b,shopping,conversion_count,24
tq-013,2026-09-21T04:00:00Z,source-c,shopping,click_count,595
tq-013,2026-09-21T04:00:00Z,source-c,shopping,conversion_count,17
tq-013,2026-09-21T05:00:00Z,source-a,shopping,click_count,982
tq-013,2026-09-21T05:00:00Z,source-a,shopping,conversion_count,28
tq-013,2026-09-21T05:00:00Z,source-b,shopping,click_count,814
tq-013,2026-09-21T05:00:00Z,source-b,shopping,conversion_count,26
tq-013,2026-09-21T05:00:00Z,source-c,shopping,click_count,581
tq-013,2026-09-21T05:00:00Z,source-c,shopping,conversion_count,16
tq-013,2026-09-21T06:00:00Z,source-a,shopping,click_count,1029
tq-013,2026-09-21T06:00:00Z,source-a,shopping,conversion_count,30
tq-013,2026-09-21T06:00:00Z,source-b,shopping,click_count,824
tq-013,2026-09-21T06:00:00Z,source-b,shopping,conversion_count,23
tq-013,2026-09-21T06:00:00Z,source-c,shopping,click_count,577
tq-013,2026-09-21T06:00:00Z,source-c,shopping,conversion_count,18
tq-013,2026-09-21T07:00:00Z,source-a,shopping,click_count,1025
tq-013,2026-09-21T07:00:00Z,source-a,shopping,conversion_count,32
tq-013,2026-09-21T07:00:00Z,source-b,shopping,click_count,806
tq-013,2026-09-21T07:00:00Z,source-b,shopping,conversion_count,26
tq-013,2026-09-21T07:00:00Z,source-c,shopping,click_count,618
tq-013,2026-09-21T07:00:00Z,source-c,shopping,conversion_count,18
tq-013,2026-09-21T08:00:00Z,source-a,shopping,click_count,978
tq-013,2026-09-21T08:00:00Z,source-a,shopping,conversion_count,31
tq-013,2026-09-21T08:00:00Z,source-b,shopping,click_count,806
tq-013,2026-09-21T08:00:00Z,source-b,shopping,conversion_count,23
tq-013,2026-09-21T08:00:00Z,source-c,shopping,click_count,600
tq-013,2026-09-21T08:00:00Z,source-c,shopping,conversion_count,19
tq-013,2026-09-21T09:00:00Z,source-a,shopping,click_count,1002
tq-013,2026-09-21T09:00:00Z,source-a,shopping,conversion_count,29
tq-013,2026-09-21T09:00:00Z,source-b,shopping,click_count,776
tq-013,2026-09-21T09:00:00Z,source-b,shopping,conversion_count,21
tq-013,2026-09-21T09:00:00Z,source-c,shopping,click_count,588
tq-013,2026-09-21T09:00:00Z,source-c,shopping,conversion_count,17
tq-013,2026-09-21T10:00:00Z,source-a,shopping,click_count,990
tq-013,2026-09-21T10:00:00Z,source-a,shopping,conversion_count,30
tq-013,2026-09-21T10:00:00Z,source-b,shopping,click_count,769
tq-013,2026-09-21T10:00:00Z,source-b,shopping,conversion_count,23
tq-013,2026-09-21T10:00:00Z,source-c,shopping,click_count,583
tq-013,2026-09-21T10:00:00Z,source-c,shopping,conversion_count,17
tq-013,2026-09-21T11:00:00Z,source-a,shopping,click_count,981
tq-013,2026-09-21T11:00:00Z,source-a,shopping,conversion_count,30
tq-013,2026-09-21T11:00:00Z,source-b,shopping,click_count,794
tq-013,2026-09-21T11:00:00Z,source-b,shopping,conversion_count,26
tq-013,2026-09-21T11:00:00Z,source-c,shopping,click_count,580
tq-013,2026-09-21T11:00:00Z,source-c,shopping,conversion_count,19
tq-013,2026-09-21T12:00:00Z,source-a,shopping,click_count,2155
tq-013,2026-09-21T12:00:00Z,source-a,shopping,conversion_count,32
tq-013,2026-09-21T12:00:00Z,source-b,shopping,click_count,365
tq-013,2026-09-21T12:00:00Z,source-b,shopping,conversion_count,26
tq-013,2026-09-21T12:00:00Z,source-c,shopping,click_count,263
tq-013,2026-09-21T12:00:00Z,source-c,shopping,conversion_count,17
tq-013,2026-09-21T13:00:00Z,source-a,shopping,click_count,2251
tq-013,2026-09-21T13:00:00Z,source-a,shopping,conversion_count,29
tq-013,2026-09-21T13:00:00Z,source-b,shopping,click_count,372
tq-013,2026-09-21T13:00:00Z,source-b,shopping,conversion_count,24
tq-013,2026-09-21T13:00:00Z,source-c,shopping,click_count,264
tq-013,2026-09-21T13:00:00Z,source-c,shopping,conversion_count,16
tq-013,2026-09-21T14:00:00Z,source-a,shopping,click_count,2265
tq-013,2026-09-21T14:00:00Z,source-a,shopping,conversion_count,34
tq-013,2026-09-21T14:00:00Z,source-b,shopping,click_count,350
tq-013,2026-09-21T14:00:00Z,source-b,shopping,conversion_count,25
tq-013,2026-09-21T14:00:00Z,source-c,shopping,click_count,261
tq-013,2026-09-21T14:00:00Z,source-c,shopping,conversion_count,18
tq-013,2026-09-21T15:00:00Z,source-a,shopping,click_count,2236
tq-013,2026-09-21T15:00:00Z,source-a,shopping,conversion_count,32
tq-013,2026-09-21T15:00:00Z,source-b,shopping,click_count,365
tq-013,2026-09-21T15:00:00Z,source-b,shopping,conversion_count,24
tq-013,2026-09-21T15:00:00Z,source-c,shopping,click_count,262
tq-013,2026-09-21T15:00:00Z,source-c,shopping,conversion_count,16
tq-013,2026-09-21T16:00:00Z,source-a,shopping,click_count,2168
tq-013,2026-09-21T16:00:00Z,source-a,shopping,conversion_count,31
tq-013,2026-09-21T16:00:00Z,source-b,shopping,click_count,365
tq-013,2026-09-21T16:00:00Z,source-b,shopping,conversion_count,27
tq-013,2026-09-21T16:00:00Z,source-c,shopping,click_count,272
tq-013,2026-09-21T16:00:00Z,source-c,shopping,conversion_count,19
tq-013,2026-09-21T17:00:00Z,source-a,shopping,click_count,2262
tq-013,2026-09-21T17:00:00Z,source-a,shopping,conversion_count,33
tq-013,2026-09-21T17:00:00Z,source-b,shopping,click_count,372
tq-013,2026-09-21T17:00:00Z,source-b,shopping,conversion_count,24
tq-013,2026-09-21T17:00:00Z,source-c,shopping,click_count,273
tq-013,2026-09-21T17:00:00Z,source-c,shopping,conversion_count,19
tq-013,2026-09-21T18:00:00Z,source-a,shopping,click_count,2262
tq-013,2026-09-21T18:00:00Z,source-a,shopping,conversion_count,34
tq-013,2026-09-21T18:00:00Z,source-b,shopping,click_count,357
tq-013,2026-09-21T18:00:00Z,source-b,shopping,conversion_count,22
tq-013,2026-09-21T18:00:00Z,source-c,shopping,click_count,274
tq-013,2026-09-21T18:00:00Z,source-c,shopping,conversion_count,17
tq-013,2026-09-21T19:00:00Z,source-a,shopping,click_count,2150
tq-013,2026-09-21T19:00:00Z,source-a,shopping,conversion_count,29
tq-013,2026-09-21T19:00:00Z,source-b,shopping,click_count,358
tq-013,2026-09-21T19:00:00Z,source-b,shopping,conversion_count,23
tq-013,2026-09-21T19:00:00Z,source-c,shopping,click_count,279
tq-013,2026-09-21T19:00:00Z,source-c,shopping,conversion_count,17
tq-013,2026-09-21T20:00:00Z,source-a,shopping,click_count,2278
tq-013,2026-09-21T20:00:00Z,source-a,shopping,conversion_count,30
tq-013,2026-09-21T20:00:00Z,source-b,shopping,click_count,367
tq-013,2026-09-21T20:00:00Z,source-b,shopping,conversion_count,23
tq-013,2026-09-21T20:00:00Z,source-c,shopping,click_count,269
tq-013,2026-09-21T20:00:00Z,source-c,shopping,conversion_count,16
tq-013,2026-09-21T21:00:00Z,source-a,shopping,click_count,2220
tq-013,2026-09-21T21:00:00Z,source-a,shopping,conversion_count,32
tq-013,2026-09-21T21:00:00Z,source-b,shopping,click_count,374
tq-013,2026-09-21T21:00:00Z,source-b,shopping,conversion_count,27
tq-013,2026-09-21T21:00:00Z,source-c,shopping,click_count,274
tq-013,2026-09-21T21:00:00Z,source-c,shopping,conversion_count,18
tq-013,2026-09-21T22:00:00Z,source-a,shopping,click_count,2180
tq-013,2026-09-21T22:00:00Z,source-a,shopping,conversion_count,27
tq-013,2026-09-21T22:00:00Z,source-b,shopping,click_count,355
tq-013,2026-09-21T22:00:00Z,source-b,shopping,conversion_count,25
tq-013,2026-09-21T22:00:00Z,source-c,shopping,click_count,263
tq-013,2026-09-21T22:00:00Z,source-c,shopping,conversion_count,19
tq-013,2026-09-21T23:00:00Z,source-a,shopping,click_count,2208
tq-013,2026-09-21T23:00:00Z,source-a,shopping,conversion_count,31
tq-013,2026-09-21T23:00:00Z,source-b,shopping,click_count,358
tq-013,2026-09-21T23:00:00Z,source-b,shopping,conversion_count,26
tq-013,2026-09-21T23:00:00Z,source-c,shopping,click_count,277
tq-013,2026-09-21T23:00:00Z,source-c,shopping,conversion_count,18
tq-014,2026-09-20T00:00:00Z,source-a,shopping,click_count,1011
tq-014,2026-09-20T00:00:00Z,source-a,shopping,conversion_count,31
tq-014,2026-09-20T00:00:00Z,source-b,shopping,click_count,777
tq-014,2026-09-20T00:00:00Z,source-b,shopping,conversion_count,24
tq-014,2026-09-20T00:00:00Z,source-c,shopping,click_count,593
tq-014,2026-09-20T00:00:00Z,source-c,shopping,conversion_count,17
tq-014,2026-09-20T01:00:00Z,source-a,shopping,click_count,987
tq-014,2026-09-20T01:00:00Z,source-a,shopping,conversion_count,31
tq-014,2026-09-20T01:00:00Z,source-b,shopping,click_count,816
tq-014,2026-09-20T01:00:00Z,source-b,shopping,conversion_count,26
tq-014,2026-09-20T01:00:00Z,source-c,shopping,click_count,591
tq-014,2026-09-20T01:00:00Z,source-c,shopping,conversion_count,17
tq-014,2026-09-20T02:00:00Z,source-a,shopping,click_count,973
tq-014,2026-09-20T02:00:00Z,source-a,shopping,conversion_count,31
tq-014,2026-09-20T02:00:00Z,source-b,shopping,click_count,820
tq-014,2026-09-20T02:00:00Z,source-b,shopping,conversion_count,23
tq-014,2026-09-20T02:00:00Z,source-c,shopping,click_count,606
tq-014,2026-09-20T02:00:00Z,source-c,shopping,conversion_count,18
tq-014,2026-09-20T03:00:00Z,source-a,shopping,click_count,970
tq-014,2026-09-20T03:00:00Z,source-a,shopping,conversion_count,31
tq-014,2026-09-20T03:00:00Z,source-b,shopping,click_count,829
tq-014,2026-09-20T03:00:00Z,source-b,shopping,conversion_count,27
tq-014,2026-09-20T03:00:00Z,source-c,shopping,click_count,578
tq-014,2026-09-20T03:00:00Z,source-c,shopping,conversion_count,16
tq-014,2026-09-20T04:00:00Z,source-a,shopping,click_count,1023
tq-014,2026-09-20T04:00:00Z,source-a,shopping,conversion_count,30
tq-014,2026-09-20T04:00:00Z,source-b,shopping,click_count,792
tq-014,2026-09-20T04:00:00Z,source-b,shopping,conversion_count,26
tq-014,2026-09-20T04:00:00Z,source-c,shopping,click_count,615
tq-014,2026-09-20T04:00:00Z,source-c,shopping,conversion_count,20
tq-014,2026-09-20T05:00:00Z,source-a,shopping,click_count,967
tq-014,2026-09-20T05:00:00Z,source-a,shopping,conversion_count,29
tq-014,2026-09-20T05:00:00Z,source-b,shopping,click_count,813
tq-014,2026-09-20T05:00:00Z,source-b,shopping,conversion_count,22
tq-014,2026-09-20T05:00:00Z,source-c,shopping,click_count,584
tq-014,2026-09-20T05:00:00Z,source-c,shopping,conversion_count,17
tq-014,2026-09-20T06:00:00Z,source-a,shopping,click_count,1007
tq-014,2026-09-20T06:00:00Z,source-a,shopping,conversion_count,33
tq-014,2026-09-20T06:00:00Z,source-b,shopping,click_count,826
tq-014,2026-09-20T06:00:00Z,source-b,shopping,conversion_count,23
tq-014,2026-09-20T06:00:00Z,source-c,shopping,click_count,588
tq-014,2026-09-20T06:00:00Z,source-c,shopping,conversion_count,16
tq-014,2026-09-20T07:00:00Z,source-a,shopping,click_count,1018
tq-014,2026-09-20T07:00:00Z,source-a,shopping,conversion_count,33
tq-014,2026-09-20T07:00:00Z,source-b,shopping,click_count,785
tq-014,2026-09-20T07:00:00Z,source-b,shopping,conversion_count,24
tq-014,2026-09-20T07:00:00Z,source-c,shopping,click_count,588
tq-014,2026-09-20T07:00:00Z,source-c,shopping,conversion_count,17
tq-014,2026-09-20T08:00:00Z,source-a,shopping,click_count,1036
tq-014,2026-09-20T08:00:00Z,source-a,shopping,conversion_count,31
tq-014,2026-09-20T08:00:00Z,source-b,shopping,click_count,808
tq-014,2026-09-20T08:00:00Z,source-b,shopping,conversion_count,24
tq-014,2026-09-20T08:00:00Z,source-c,shopping,click_count,583
tq-014,2026-09-20T08:00:00Z,source-c,shopping,conversion_count,17
tq-014,2026-09-20T09:00:00Z,source-a,shopping,click_count,1017
tq-014,2026-09-20T09:00:00Z,source-a,shopping,conversion_count,29
tq-014,2026-09-20T09:00:00Z,source-b,shopping,click_count,779
tq-014,2026-09-20T09:00:00Z,source-b,shopping,conversion_count,25
tq-014,2026-09-20T09:00:00Z,source-c,shopping,click_count,616
tq-014,2026-09-20T09:00:00Z,source-c,shopping,conversion_count,19
tq-014,2026-09-20T10:00:00Z,source-a,shopping,click_count,975
tq-014,2026-09-20T10:00:00Z,source-a,shopping,conversion_count,32
tq-014,2026-09-20T10:00:00Z,source-b,shopping,click_count,815
tq-014,2026-09-20T10:00:00Z,source-b,shopping,conversion_count,24
tq-014,2026-09-20T10:00:00Z,source-c,shopping,click_count,594
tq-014,2026-09-20T10:00:00Z,source-c,shopping,conversion_count,16
tq-014,2026-09-20T11:00:00Z,source-a,shopping,click_count,1024
tq-014,2026-09-20T11:00:00Z,source-a,shopping,conversion_count,30
tq-014,2026-09-20T11:00:00Z,source-b,shopping,click_count,781
tq-014,2026-09-20T11:00:00Z,source-b,shopping,conversion_count,25
tq-014,2026-09-20T11:00:00Z,source-c,shopping,click_count,581
tq-014,2026-09-20T11:00:00Z,source-c,shopping,conversion_count,16
tq-014,2026-09-20T12:00:00Z,source-a,shopping,click_count,998
tq-014,2026-09-20T12:00:00Z,source-a,shopping,conversion_count,32
tq-014,2026-09-20T12:00:00Z,source-b,shopping,click_count,808
tq-014,2026-09-20T12:00:00Z,source-b,shopping,conversion_count,23
tq-014,2026-09-20T12:00:00Z,source-c,shopping,click_count,587
tq-014,2026-09-20T12:00:00Z,source-c,shopping,conversion_count,19
tq-014,2026-09-20T13:00:00Z,source-a,shopping,click_count,1034
tq-014,2026-09-20T13:00:00Z,source-a,shopping,conversion_count,30
tq-014,2026-09-20T13:00:00Z,source-b,shopping,click_count,773
tq-014,2026-09-20T13:00:00Z,source-b,shopping,conversion_count,24
tq-014,2026-09-20T13:00:00Z,source-c,shopping,click_count,611
tq-014,2026-09-20T13:00:00Z,source-c,shopping,conversion_count,18
tq-014,2026-09-20T14:00:00Z,source-a,shopping,click_count,971
tq-014,2026-09-20T14:00:00Z,source-a,shopping,conversion_count,32
tq-014,2026-09-20T14:00:00Z,source-b,shopping,click_count,816
tq-014,2026-09-20T14:00:00Z,source-b,shopping,conversion_count,24
tq-014,2026-09-20T14:00:00Z,source-c,shopping,click_count,613
tq-014,2026-09-20T14:00:00Z,source-c,shopping,conversion_count,17
tq-014,2026-09-20T15:00:00Z,source-a,shopping,click_count,993
tq-014,2026-09-20T15:00:00Z,source-a,shopping,conversion_count,32
tq-014,2026-09-20T15:00:00Z,source-b,shopping,click_count,790
tq-014,2026-09-20T15:00:00Z,source-b,shopping,conversion_count,25
tq-014,2026-09-20T15:00:00Z,source-c,shopping,click_count,598
tq-014,2026-09-20T15:00:00Z,source-c,shopping,conversion_count,18
tq-014,2026-09-20T16:00:00Z,source-a,shopping,click_count,1020
tq-014,2026-09-20T16:00:00Z,source-a,shopping,conversion_count,32
tq-014,2026-09-20T16:00:00Z,source-b,shopping,click_count,804
tq-014,2026-09-20T16:00:00Z,source-b,shopping,conversion_count,25
tq-014,2026-09-20T16:00:00Z,source-c,shopping,click_count,624
tq-014,2026-09-20T16:00:00Z,source-c,shopping,conversion_count,19
tq-014,2026-09-20T17:00:00Z,source-a,shopping,click_count,1023
tq-014,2026-09-20T17:00:00Z,source-a,shopping,conversion_count,31
tq-014,2026-09-20T17:00:00Z,source-b,shopping,click_count,801
tq-014,2026-09-20T17:00:00Z,source-b,shopping,conversion_count,25
tq-014,2026-09-20T17:00:00Z,source-c,shopping,click_count,579
tq-014,2026-09-20T17:00:00Z,source-c,shopping,conversion_count,18
tq-014,2026-09-20T18:00:00Z,source-a,shopping,click_count,981
tq-014,2026-09-20T18:00:00Z,source-a,shopping,conversion_count,27
tq-014,2026-09-20T18:00:00Z,source-b,shopping,click_count,825
tq-014,2026-09-20T18:00:00Z,source-b,shopping,conversion_count,25
tq-014,2026-09-20T18:00:00Z,source-c,shopping,click_count,576
tq-014,2026-09-20T18:00:00Z,source-c,shopping,conversion_count,18
tq-014,2026-09-20T19:00:00Z,source-a,shopping,click_count,1000
tq-014,2026-09-20T19:00:00Z,source-a,shopping,conversion_count,28
tq-014,2026-09-20T19:00:00Z,source-b,shopping,click_count,798
tq-014,2026-09-20T19:00:00Z,source-b,shopping,conversion_count,23
tq-014,2026-09-20T19:00:00Z,source-c,shopping,click_count,616
tq-014,2026-09-20T19:00:00Z,source-c,shopping,conversion_count,18
tq-014,2026-09-20T20:00:00Z,source-a,shopping,click_count,1031
tq-014,2026-09-20T20:00:00Z,source-a,shopping,conversion_count,32
tq-014,2026-09-20T20:00:00Z,source-b,shopping,click_count,818
tq-014,2026-09-20T20:00:00Z,source-b,shopping,conversion_count,23
tq-014,2026-09-20T20:00:00Z,source-c,shopping,click_count,619
tq-014,2026-09-20T20:00:00Z,source-c,shopping,conversion_count,18
tq-014,2026-09-20T21:00:00Z,source-a,shopping,click_count,1001
tq-014,2026-09-20T21:00:00Z,source-a,shopping,conversion_count,28
tq-014,2026-09-20T21:00:00Z,source-b,shopping,click_count,803
tq-014,2026-09-20T21:00:00Z,source-b,shopping,conversion_count,24
tq-014,2026-09-20T21:00:00Z,source-c,shopping,click_count,608
tq-014,2026-09-20T21:00:00Z,source-c,shopping,conversion_count,19
tq-014,2026-09-20T22:00:00Z,source-a,shopping,click_count,971
tq-014,2026-09-20T22:00:00Z,source-a,shopping,conversion_count,27
tq-014,2026-09-20T22:00:00Z,source-b,shopping,click_count,809
tq-014,2026-09-20T22:00:00Z,source-b,shopping,conversion_count,25
tq-014,2026-09-20T22:00:00Z,source-c,shopping,click_count,620
tq-014,2026-09-20T22:00:00Z,source-c,shopping,conversion_count,19
tq-014,2026-09-20T23:00:00Z,source-a,shopping,click_count,1022
tq-014,2026-09-20T23:00:00Z,source-a,shopping,conversion_count,33
tq-014,2026-09-20T23:00:00Z,source-b,shopping,click_count,802
tq-014,2026-09-20T23:00:00Z,source-b,shopping,conversion_count,22
tq-014,2026-09-20T23:00:00Z,source-c,shopping,click_count,612
tq-014,2026-09-20T23:00:00Z,source-c,shopping,conversion_count,18
tq-014,2026-09-21T00:00:00Z,source-a,shopping,click_count,1026
tq-014,2026-09-21T00:00:00Z,source-a,shopping,conversion_count,31
tq-014,2026-09-21T00:00:00Z,source-b,shopping,click_count,828
tq-014,2026-09-21T00:00:00Z,source-b,shopping,conversion_count,23
tq-014,2026-09-21T00:00:00Z,source-c,shopping,click_count,596
tq-014,2026-09-21T00:00:00Z,source-c,shopping,conversion_count,19
tq-014,2026-09-21T01:00:00Z,source-a,shopping,click_count,973
tq-014,2026-09-21T01:00:00Z,source-a,shopping,conversion_count,29
tq-014,2026-09-21T01:00:00Z,source-b,shopping,click_count,804
tq-014,2026-09-21T01:00:00Z,source-b,shopping,conversion_count,23
tq-014,2026-09-21T01:00:00Z,source-c,shopping,click_count,580
tq-014,2026-09-21T01:00:00Z,source-c,shopping,conversion_count,17
tq-014,2026-09-21T02:00:00Z,source-a,shopping,click_count,1031
tq-014,2026-09-21T02:00:00Z,source-a,shopping,conversion_count,31
tq-014,2026-09-21T02:00:00Z,source-b,shopping,click_count,816
tq-014,2026-09-21T02:00:00Z,source-b,shopping,conversion_count,23
tq-014,2026-09-21T02:00:00Z,source-c,shopping,click_count,616
tq-014,2026-09-21T02:00:00Z,source-c,shopping,conversion_count,18
tq-014,2026-09-21T03:00:00Z,source-a,shopping,click_count,1011
tq-014,2026-09-21T03:00:00Z,source-a,shopping,conversion_count,33
tq-014,2026-09-21T03:00:00Z,source-b,shopping,click_count,786
tq-014,2026-09-21T03:00:00Z,source-b,shopping,conversion_count,26
tq-014,2026-09-21T03:00:00Z,source-c,shopping,click_count,582
tq-014,2026-09-21T03:00:00Z,source-c,shopping,conversion_count,18
tq-014,2026-09-21T04:00:00Z,source-a,shopping,click_count,992
tq-014,2026-09-21T04:00:00Z,source-a,shopping,conversion_count,33
tq-014,2026-09-21T04:00:00Z,source-b,shopping,click_count,809
tq-014,2026-09-21T04:00:00Z,source-b,shopping,conversion_count,23
tq-014,2026-09-21T04:00:00Z,source-c,shopping,click_count,603
tq-014,2026-09-21T04:00:00Z,source-c,shopping,conversion_count,18
tq-014,2026-09-21T05:00:00Z,source-a,shopping,click_count,967
tq-014,2026-09-21T05:00:00Z,source-a,shopping,conversion_count,27
tq-014,2026-09-21T05:00:00Z,source-b,shopping,click_count,812
tq-014,2026-09-21T05:00:00Z,source-b,shopping,conversion_count,24
tq-014,2026-09-21T05:00:00Z,source-c,shopping,click_count,601
tq-014,2026-09-21T05:00:00Z,source-c,shopping,conversion_count,17
tq-014,2026-09-21T06:00:00Z,source-a,shopping,click_count,980
tq-014,2026-09-21T06:00:00Z,source-a,shopping,conversion_count,28
tq-014,2026-09-21T06:00:00Z,source-b,shopping,click_count,794
tq-014,2026-09-21T06:00:00Z,source-b,shopping,conversion_count,22
tq-014,2026-09-21T06:00:00Z,source-c,shopping,click_count,578
tq-014,2026-09-21T06:00:00Z,source-c,shopping,conversion_count,18
tq-014,2026-09-21T07:00:00Z,source-a,shopping,click_count,1019
tq-014,2026-09-21T07:00:00Z,source-a,shopping,conversion_count,33
tq-014,2026-09-21T07:00:00Z,source-b,shopping,click_count,809
tq-014,2026-09-21T07:00:00Z,source-b,shopping,conversion_count,24
tq-014,2026-09-21T07:00:00Z,source-c,shopping,click_count,594
tq-014,2026-09-21T07:00:00Z,source-c,shopping,conversion_count,19
tq-014,2026-09-21T08:00:00Z,source-a,shopping,click_count,1013
tq-014,2026-09-21T08:00:00Z,source-a,shopping,conversion_count,30
tq-014,2026-09-21T08:00:00Z,source-b,shopping,click_count,808
tq-014,2026-09-21T08:00:00Z,source-b,shopping,conversion_count,23
tq-014,2026-09-21T08:00:00Z,source-c,shopping,click_count,578
tq-014,2026-09-21T08:00:00Z,source-c,shopping,conversion_count,18
tq-014,2026-09-21T09:00:00Z,source-a,shopping,click_count,1008
tq-014,2026-09-21T09:00:00Z,source-a,shopping,conversion_count,30
tq-014,2026-09-21T09:00:00Z,source-b,shopping,click_count,778
tq-014,2026-09-21T09:00:00Z,source-b,shopping,conversion_count,26
tq-014,2026-09-21T09:00:00Z,source-c,shopping,click_count,596
tq-014,2026-09-21T09:00:00Z,source-c,shopping,conversion_count,18
tq-014,2026-09-21T10:00:00Z,source-a,shopping,click_count,968
tq-014,2026-09-21T10:00:00Z,source-a,shopping,conversion_count,29
tq-014,2026-09-21T10:00:00Z,source-b,shopping,click_count,796
tq-014,2026-09-21T10:00:00Z,source-b,shopping,conversion_count,22
tq-014,2026-09-21T10:00:00Z,source-c,shopping,click_count,589
tq-014,2026-09-21T10:00:00Z,source-c,shopping,conversion_count,16
tq-014,2026-09-21T11:00:00Z,source-a,shopping,click_count,1025
tq-014,2026-09-21T11:00:00Z,source-a,shopping,conversion_count,31
tq-014,2026-09-21T11:00:00Z,source-b,shopping,click_count,768
tq-014,2026-09-21T11:00:00Z,source-b,shopping,conversion_count,23
tq-014,2026-09-21T11:00:00Z,source-c,shopping,click_count,609
tq-014,2026-09-21T11:00:00Z,source-c,shopping,conversion_count,19
tq-014,2026-09-21T12:00:00Z,source-a,shopping,click_count,2140
tq-014,2026-09-21T12:00:00Z,source-a,shopping,conversion_count,27
tq-014,2026-09-21T12:00:00Z,source-b,shopping,click_count,347
tq-014,2026-09-21T12:00:00Z,source-b,shopping,conversion_count,25
